id_lote,lote,id_t_id,id_marca,id_tipo
665,G80V76K55P46V78M,665,1,1
666,G80V76K55Q46V78M,666,32,1
667,G80V76K55R46V78M,667,26,1
668,G80V76K55S46V78M,668,1,1
669,G80V76K55T46V78M,669,3,1
670,G80V76K55U46V78M,670,29,1
671,G80V76K56J80T71,671,13,1
672,G80V76K56L46V78M,672,12,1
673,G80V76K56M46V78M,673,1,1
674,G80V76K56N46V78M,674,16,1
675,G80V76K56O46V78M,675,29,1
676,G80V76K56P46V78M,676,23,1
677,G80V76K56Q46V78M,677,31,1
678,G80V76K56R46V78M,678,3,1
679,G80V76K56S46V78M,679,3,1
680,G80V76K56T46V78M,680,6,1
681,G80V76K56U46V78M,681,24,1
682,G80V76K57J80T71,682,8,1
683,G80V76K57L46V78M,683,3,1
684,G80V76K57M46V78M,684,10,1
685,G80V76K57N46V78M,685,16,1
686,G80V76K57O46V78M,686,26,1
687,G80V76K57P46V78M,687,12,1
688,G80V76K57Q46V78M,688,8,1
689,G80V76K57R46V78M,689,29,1
690,G80V76K57S46V78M,690,8,1
691,G80V76K57T46V78M,691,22,1
692,G80V76K57U46V78M,692,27,1
693,M48N82K68G80V76K69L48U48M49L50J80T71,693,27,1
694,M48O82K68G80V76K69L48U49R49L51J80T71,694,31,1
695,M48S82K68G80V76K69L49L48M49L55J80T71,695,27,1
696,M48T82K68G80V76K69L49L48R49L56J80T71,696,33,1
697,M48U82K68G80V76K69L49L50M49L57J80T71,697,16,1
698,M49L82K68G80V76K69L49L51R49M48J80T71,698,14,1
699,M49M82K68G80V76K69L49L56M49M49J80T71,699,16,1
700,M49N82K68G80V76K69L49L57R49M50J80T71,700,13,1
701,M49O82K68G80V76K69L49M48M49M51J80T71,701,31,1
702,M49B69J65V80R69K48P57L49J80T71,702,24,1
703,M50L82K68G80V76K69L49N55R49N48J80T71,703,16,1
704,M50M82K68G80V76K69L49N57M49N49J80T71,704,29,1
705,M50N82K68G80V76K69L49O48M49N50J80T71,705,18,1
706,M51L82K68G80V76K69L49P49M49O48J80T71,706,4,1
707,M51N82K68G80V76K69L49P52M49O50J80T71,707,7,1
708,M51P82K68G80V76K69L49P55M49O52J80T71,708,12,1
709,M51Q82K68G80V76K69L49P56R49O53J80T71,709,13,1
710,M51R82K68G80V76K69L49Q48M49O54J80T71,710,25,1
711,M51S82K68G80V76K69L49Q49R49O55J80T71,711,3,1
712,M52M82K68G80V76K69L49Q55R49P49J80T71,712,1,1
713,M52O82K68G80V76K69L49R48R49P51J80T71,713,12,1
714,M52P82K68G80V76K69L49R50M49P52J80T71,714,11,1
715,M52Q82K68G80V76K69L49R51R49P53J80T71,715,26,1
716,M52R82K68G80V76K69L49S48M49P54J80T71,716,6,1
717,M52S82K68G80V76K69L49S50R49P55J80T71,717,23,1
718,M52T82K68G80V76K69L49S52M49P56J80T71,718,32,1
719,M52U82K68G80V76K69L49S56R49P57J80T71,719,32,1
720,M52B69J65V80R69K48Q50L49J80T71,720,9,1
721,M53L82K68G80V76K69L49T48M49Q48J80T71,721,15,1
722,M53N82K68G80V76K69L49T51M49Q50J80T71,722,34,1
723,M53O82K68G80V76K69L49T52R49Q51J80T71,723,11,1
724,M53P82K68G80V76K69L49T54M49Q52J80T71,724,23,1
725,M53S82K68G80V76K69L49U48M49Q55J80T71,725,13,1
726,M53T82K68G80V76K69L49U48R49Q56J80T71,726,6,1
727,M53U82K68G80V76K69L49U50M49Q57J80T71,727,6,1
728,M53B69J65V80R69K48Q51L49J80T71,728,11,1
729,M54L82K68G80V76K69L49U51R49R48J80T71,729,12,1
730,M54M82K68G80V76K69L49U54R49R49J80T71,730,3,1
731,M54N82K68G80V76K69L49U57R49R50J80T71,731,19,1
732,M54O82K68G80V76K69L50L48M49R51J80T71,732,18,1
733,M54P82K68G80V76K69L50L50R49R52J80T71,733,29,1
734,M54Q82K68G80V76K69L50L53R49R53J80T71,734,22,1
735,M54R82K68G80V76K69L50L55M49R54J80T71,735,3,1
736,M54S82K68G80V76K69L50L56R49R55J80T71,736,14,1
737,M54T82K68G80V76K69L50M48M49R56J80T71,737,2,1
738,M54U82K68G80V76K69L50M49R49R57J80T71,738,16,1
739,M55L82K68G80V76K69L50M54M49S48J80T71,739,20,1
740,M55M82K68G80V76K69L50M55R49S49J80T71,740,3,1
741,M55N82K68G80V76K69L50M57M49S50J80T71,741,6,1
742,M55O82K68G80V76K69L50N48R49S51J80T71,742,12,1
743,M55P82K68G80V76K69L50N57R49S52J80T71,743,9,1
744,M55Q82K68G80V76K69L50O48M49S53J80T71,744,16,1
745,M55S82K68G80V76K69L50O52M49S55J80T71,745,11,1
746,M55B69J65V80R69K48Q54L49J80T71,746,18,1
747,M56M82K68G80V76K69L50P48M49T49J80T71,747,28,1
748,M56O82K68G80V76K69L50P51M49T51J80T71,748,35,1
749,M56P82K68G80V76K69L50Q48M49T52J80T71,749,30,1
750,M56Q82K68G80V76K69L50Q48R49T53J80T71,750,22,1
751,M56S82K68G80V76K69L50Q51R49T55J80T71,751,27,1
752,M56U82K68G80V76K69L50Q54R49T57J80T71,752,23,1
753,M56B69J65V80R69K48R55L49J80T71,753,29,1
754,M57L82K68G80V76K69L50Q56M49U48J80T71,754,19,1
755,M57M82K68G80V76K69L50Q57R49U49J80T71,755,16,1
756,M57N82K68G80V76K69L50R48M49U50J80T71,756,4,1
757,M57O82K68G80V76K69L50R49M49U51J80T71,757,22,1
758,M57P82K68G80V76K69L50R50R49U52J80T71,758,34,1
759,M82K68G80V76K69L50U48M46V78M,759,27,1
760,N48P82K68G80V76K69L50S55R50L52J80T71,760,34,1
761,N48R82K68G80V76K69L50T48M50L54J80T71,761,6,1
762,N48B69J65V80R69K48S54L49J80T71,762,14,1
763,N49N82K68G80V76K69L50T57R50M50J80T71,763,33,1
764,N49O82K68G80V76K69L50U48M50M51J80T71,764,5,1
765,N49P82K68G80V76K69L50U49M50M52J80T71,765,27,1
766,N49Q82K68G80V76K69L50U50R50M53J80T71,766,28,1
767,N49R82K68G80V76K69L50U52M50M54J80T71,767,12,1
768,N49S82K68G80V76K69L50U53R50M55J80T71,768,5,1
769,N49T82K68G80V76K69L51L48M50M56J80T71,769,23,1
770,N49U82K68G80V76K69L51L49R50M57J80T71,770,13,1
771,N49B69J65V80R69K48S55L49J80T71,771,1,1
772,N50P82K68G80V76K69L51L57M50N52J80T71,772,5,1
773,N50Q82K68G80V76K69L51M48M50N53J80T71,773,30,1
774,N50R82K68G80V76K69L51M48R50N54J80T71,774,14,1
775,N50B69J65V80R69K48S57L49J80T71,775,12,1
776,N51O82K68G80V76K69L51N48M50O51J80T71,776,2,1
777,N51S82K68G80V76K69L51O48M50O55J80T71,777,12,1
778,N51U82K68G80V76K69L51O51M50O57J80T71,778,6,1
779,N51B69J65V80R69K48T54L49J80T71,779,31,1
780,N52O82K68G80V76K69L51P51R50P51J80T71,780,25,1
781,N52P82K68G80V76K69L51P54R50P52J80T71,781,18,1
782,N52R82K68G80V76K69L51P57R50P54J80T71,782,6,1
783,N52S82K68G80V76K69L51Q48M50P55J80T71,783,10,1
784,N52T82K68G80V76K69L51Q49M50P56J80T71,784,11,1
785,N52U82K68G80V76K69L51Q50R50P57J80T71,785,13,1
786,N52B69J65V80R69K48T55L49J80T71,786,19,1
787,N53O82K68G80V76K69L51R48M50Q51J80T71,787,31,1
788,N53U82K68G80V76K69L51R57M50Q57J80T71,788,32,1
789,N53B69J65V80R69K48U53L49J80T71,789,10,1
790,N54L82K68G80V76K69L51S48M50R48J80T71,790,17,1
791,N54M82K68G80V76K69L51S48R50R49J80T71,791,5,1
792,N54O82K68G80V76K69L51S53M50R51J80T71,792,6,1
793,N54P82K68G80V76K69L51S54R50R52J80T71,793,30,1
794,N54Q82K68G80V76K69L51S56M50R53J80T71,794,33,1
795,N54R82K68G80V76K69L51S57R50R54J80T71,795,4,1
796,N54S82K68G80V76K69L51T48M50R55J80T71,796,29,1
797,N54T82K68G80V76K69L51T49M50R56J80T71,797,1,1
798,N54B69J65V80R69K48U55L49J80T71,798,6,1
799,N55M82K68G80V76K69L51T53R50S49J80T71,799,6,1
800,N55N82K68G80V76K69L51T55M50S50J80T71,800,34,1
801,N55O82K68G80V76K69L51T56R50S51J80T71,801,10,1
802,N55P82K68G80V76K69L51U48M50S52J80T71,802,21,1
803,N55Q82K68G80V76K69L51U49R50S53J80T71,803,21,1
804,N55R82K68G80V76K69L51U51M50S54J80T71,804,9,1
805,N55S82K68G80V76K69L51U52R50S55J80T71,805,2,1
806,N55T82K68G80V76K69L51U54M50S56J80T71,806,4,1
807,N55U82K68G80V76K69L51U55R50S57J80T71,807,27,1
808,N55B69J65V80R69K49L51L49J80T71,808,21,1
809,N56L82K68G80V76K69L51U57M50T48J80T71,809,10,1
810,N56M82K68G80V76K69L52L48M50T49J80T71,810,17,1
811,N56N82K68G80V76K69L52L48R50T50J80T71,811,33,1
812,N56O82K68G80V76K69L52L50M50T51J80T71,812,8,1
813,N56P82K68G80V76K69L52L51R50T52J80T71,813,15,1
814,N56Q82K68G80V76K69L52L53M50T53J80T71,814,1,1
815,N56R82K68G80V76K69L52L54R50T54J80T71,815,2,1
816,N56S82K68G80V76K69L52M48M50T55J80T71,816,25,1
817,N56T82K68G80V76K69L52M50R50T56J80T71,817,6,1
818,N56U82K68G80V76K69L52M53R50T57J80T71,818,19,1
819,N56B69J65V80R69K49L53L49J80T71,819,11,1
820,N57M82K68G80V76K69L52N48M50U49J80T71,820,8,1
821,N57N82K68G80V76K69L52N49R50U50J80T71,821,5,1
822,N57P82K68G80V76K69L52N52R50U52J80T71,822,25,1
823,N57Q82K68G80V76K69L52N54M50U53J80T71,823,16,1
824,N57R82K68G80V76K69L52O48M50U54J80T71,824,17,1
825,N57S82K68G80V76K69L52O50M50U55J80T71,825,20,1
826,N57T82K68G80V76K69L52O51R50U56J80T71,826,19,1
827,N57U82K68G80V76K69L52O53M50U57J80T71,827,10,1
828,N57B69J65V80R69K49L55L49J80T71,828,6,1
829,N82K68G80V76K69L51O48M46V78M,829,10,1
830,O48L82K68G80V76K69L52P48M51L48J80T71,830,6,1
831,O48M82K68G80V76K69L52P50R51L49J80T71,831,4,1
832,O48O82K68G80V76K69L52P53R51L51J80T71,832,23,1
833,O48P82K68G80V76K69L52P55M51L52J80T71,833,30,1
834,O48R82K68G80V76K69L52Q48M51L54J80T71,834,10,1
835,O48B69J65V80R69K49L56L49J80T71,835,31,1
836,O49B69J65V80R69J80T71,836,26,1
837,O49M82K68G80V76K69L52Q55R51M49J80T71,837,32,1
838,O49N82K68G80V76K69L52Q57M51M50J80T71,838,27,1
839,O49O82K68G80V76K69L52R48M51M51J80T71,839,16,1
840,O49P82K68G80V76K69L52R48R51M52J80T71,840,18,1
841,O49B69J65V80R69K49L49L49J80T71,841,2,1
842,O50B69J65V80R69J80T71,842,17,1
843,O50M82K68G80V76K69L52S48M51N49J80T71,843,24,1
844,O50N82K68G80V76K69L52S49M51N50J80T71,844,18,1
845,O50Q82K68G80V76K69L52S53R51N53J80T71,845,33,1
846,O50S82K68G80V76K69L52S56R51N55J80T71,846,6,1
847,O50T82K68G80V76K69L52T48M51N56J80T71,847,15,1
848,O51B69J65V80R69J80T71,848,31,1
849,O51M82K68G80V76K69L52T52R51O49J80T71,849,15,1
850,O51N82K68G80V76K69L52T54M51O50J80T71,850,34,1
851,O51Q82K68G80V76K69L52U48M51O53J80T71,851,7,1
852,O51S82K68G80V76K69L52U50M51O55J80T71,852,11,1
853,O52B69J65V80R69J80T71,853,33,1
854,O52L82K68G80V76K69L52U54R51P48J80T71,854,17,1
855,O52M82K68G80V76K69L52U56M51P49J80T71,855,11,1
856,O52N82K68G80V76K69L52U57R51P50J80T71,856,28,1
857,O52O82K68G80V76K69L53L48M51P51J80T71,857,29,1
858,O52P82K68G80V76K69L53L49M51P52J80T71,858,31,1
859,O52Q82K68G80V76K69L53L50R51P53J80T71,859,16,1
860,O52R82K68G80V76K69L53L52M51P54J80T71,860,14,1
861,O52T82K68G80V76K69L53M48M51P56J80T71,861,18,1
862,O52U82K68G80V76K69L53M49R51P57J80T71,862,20,1
863,O53L82K68G80V76K69L53M51M51Q48J80T71,863,24,1
864,O53M82K68G80V76K69L53M52R51Q49J80T71,864,12,1
865,O53N82K68G80V76K69L53M54M51Q50J80T71,865,26,1
866,O53O82K68G80V76K69L53M55R51Q51J80T71,866,24,1
867,O53P82K68G80V76K69L53M57M51Q52J80T71,867,28,1
868,O53Q82K68G80V76K69L53N48M51Q53J80T71,868,5,1
869,O53B69J65V80R69J80T71,869,29,1
870,O54B69J65V80R69J80T71,870,30,1
871,O54N82K68G80V76K69L53O49M51R50J80T71,871,35,1
872,O54O82K68G80V76K69L53O53R51R51J80T71,872,7,1
873,O54P82K68G80V76K69L53O55M51R52J80T71,873,1,1
874,O54U82K68G80V76K69L53P52R51R57J80T71,874,2,1
875,O55B69J65V80R69J80T71,875,2,1
876,O55O82K68G80V76K69L53Q48M51S51J80T71,876,35,1
877,O55R82K68G80V76K69L53Q51R51S54J80T71,877,13,1
878,O55T82K68G80V76K69L53Q54R51S56J80T71,878,14,1
879,O56B69J65V80R69J80T71,879,14,1
880,O56M82K68G80V76K69L53R48M51T49J80T71,880,20,1
881,O56T82K68G80V76K69L53S48M51T56J80T71,881,27,1
882,O57B69J65V80R69J80T71,882,35,1
883,O57N82K68G80V76K69L53S54M51U50J80T71,883,18,1
884,O57Q82K68G80V76K69L53T48M51U53J80T71,884,11,1
885,O82K68G80V76K69L51Q48M46V78M,885,6,1
886,P48B69J65V80R69J80T71,886,25,1
887,P48M82K68G80V76K69L53T57R52L49J80T71,887,35,1
888,P48N82K68G80V76K69L53U48M52L50J80T71,888,14,1
889,P48O82K68G80V76K69L53U49M52L51J80T71,889,21,1
890,P48P82K68G80V76K69L53U50R52L52J80T71,890,5,1
891,P48Q82K68G80V76K69L53U52M52L53J80T71,891,34,1
892,P48R82K68G80V76K69L53U53R52L54J80T71,892,35,1
893,P48S82K68G80V76K69L53U56R52L55J80T71,893,2,1
894,P48T82K68G80V76K69L54L48M52L56J80T71,894,26,1
895,P48U82K68G80V76K69L54L49R52L57J80T71,895,1,1
896,P49B69J65V80R69J80T71,896,11,1
897,P49L82K68G80V76K69L54L51M52M48J80T71,897,11,1
898,P49M82K68G80V76K69L54L52R52M49J80T71,898,1,1
899,P49P82K68G80V76K69L54L57M52M52J80T71,899,4,1
900,P49Q82K68G80V76K69L54M48M52M53J80T71,900,12,1
901,P50B69J65V80R69J80T71,901,26,1
902,P50M82K68G80V76K69L54M56M52N49J80T71,902,5,1
903,P50O82K68G80V76K69L54N48M52N51J80T71,903,13,1
904,P50P82K68G80V76K69L54N49M52N52J80T71,904,33,1
905,P50Q82K68G80V76K69L54N50R52N53J80T71,905,28,1
906,P50R82K68G80V76K69L54N52M52N54J80T71,906,33,1
907,P50S82K68G80V76K69L54O48M52N55J80T71,907,22,1
908,P50T82K68G80V76K69L54P48M52N56J80T71,908,29,1
909,P51M82K68G80V76K69L54P51R52O49J80T71,909,32,1
910,P51R82K68G80V76K69L54Q48M52O54J80T71,910,13,1
911,P51S82K68G80V76K69L54Q49M52O55J80T71,911,28,1
912,P51T82K68G80V76K69L54R48M52O56J80T71,912,12,1
913,P51U82K68G80V76K69L54S48M52O57J80T71,913,18,1
914,P51B69J65V80R69K48L48L49P51J80T71,914,27,1
915,P52L82K68G80V76K69L54T48M52P48J80T71,915,27,1
916,P52M82K68G80V76K69L54U48M52P49J80T71,916,28,1
917,P52N82K68G80V76K69L55L48M52P50J80T71,917,12,1
918,P52O82K68G80V76K69L55M48M52P51J80T71,918,35,1
919,P52P82K68G80V76K69L55N48M52P52J80T71,919,1,1
920,P52Q82K68G80V76K69L55O48M52P53J80T71,920,17,1
921,P52R82K68G80V76K69L55P48M52P54J80T71,921,32,1
922,P52B69J65V80R69K48L48L49P52J80T71,922,9,1
923,P53L82K68G80V76K69L55U48M52Q48J80T71,923,24,1
924,P53M82K68G80V76K69L56L48M52Q49J80T71,924,20,1
925,P53N82K68G80V76K69L56N48M52Q50J80T71,925,31,1
926,P53O82K68G80V76K69L56O48M52Q51J80T71,926,17,1
927,P53P82K68G80V76K69L56P48M52Q52J80T71,927,24,1
928,P53Q82K68G80V76K69L56Q48M52Q53J80T71,928,18,1
929,P53R82K68G80V76K69L56R48M52Q54J80T71,929,5,1
930,P53S82K68G80V76K69L56S48M52Q55J80T71,930,7,1
931,P53T82K68G80V76K69L56T48M52Q56J80T71,931,18,1
932,P53B69J65V80R69K48L48L49P53J80T71,932,9,1
933,P54M82K68G80V76K69L57N48M52R49J80T71,933,7,1
934,P54N82K68G80V76K69L57O48M52R50J80T71,934,20,1
935,P54O82K68G80V76K69L57P48M52R51J80T71,935,14,1
936,P54P82K68G80V76K69L57Q48M52R52J80T71,936,14,1
937,P54Q82K68G80V76K69L57R48M52R53J80T71,937,11,1
938,P54R82K68G80V76K69L57S48M52R54J80T71,938,3,1
939,P54S82K68G80V76K69L57T48M52R55J80T71,939,1,1
940,P54T82K68G80V76K69L57U48M52R56J80T71,940,2,1
941,P54U82K68G80V76K69M48L48M52R57J80T71,941,12,1
942,P54B69J65V80R69K48L48M54P54J80T71,942,31,1
943,P55L82K68G80V76K69M48M48M52S48J80T71,943,26,1
944,P55M82K68G80V76K69M48N48M52S49J80T71,944,10,1
945,P55N82K68G80V76K69M48O48M52S50J80T71,945,23,1
946,P55R82K68G80V76K69M48S48M52S54J80T71,946,31,1
947,P55T82K68G80V76K69L48L48M52S56J80T71,947,9,1
948,P55U82K68G80V76K69L48L55M52S57J80T71,948,31,1
949,P56L82K68G80V76K69L48M48M52T48J80T71,949,18,1
950,P56M82K68G80V76K69L48N48M52T49J80T71,950,23,1
951,P56N82K68G80V76K69L48N49M52T50J80T71,951,34,1
952,P56O82K68G80V76K69L48N56M52T51J80T71,952,1,1
953,P56P82K68G80V76K69L48O48M52T52J80T71,953,1,1
954,P56Q82K68G80V76K69L48P48M52T53J80T71,954,15,1
955,P56R82K68G80V76K69L48Q48M52T54J80T71,955,27,1
956,P56S82K68G80V76K69L48Q54M52T55J80T71,956,5,1
957,P56T82K68G80V76K69L48R48M52T56J80T71,957,18,1
958,P56U82K68G80V76K69L48R51M52T57J80T71,958,14,1
959,P57L82K68G80V76K69L48S48M52U48J80T71,959,28,1
960,P57M82K68G80V76K69L48S55M52U49J80T71,960,6,1
961,P57N82K68G80V76K69L48T48M52U50J80T71,961,35,1
962,P57O82K68G80V76K69L48T52M52U51J80T71,962,12,1
963,P57P82K68G80V76K69L48U48M52U52J80T71,963,15,1
964,P57Q82K68G80V76K69L48U49M52U53J80T71,964,9,1
965,P57R82K68G80V76K69L49L48M52U54J80T71,965,26,1
966,P57S82K68G80V76K69L49M48M52U55J80T71,966,20,1
967,P57T82K68G80V76K69L49M57M52U56J80T71,967,18,1
968,P57U82K68G80V76K69L49N48M52U57J80T71,968,13,1
969,P82K68G80V76K69L51R48M46V78M,969,18,1
970,Q48L82K68G80V76K69L49O48M53L48J80T71,970,33,1
971,Q48M82K68G80V76K69L49O51M53L49J80T71,971,10,1
972,Q48N82K68G80V76K69L49P48M53L50J80T71,972,25,1
973,Q48O82K68G80V76K69L49Q48M53L51J80T71,973,22,1
974,Q48P82K68G80V76K69L49Q52M53L52J80T71,974,32,1
975,Q48Q82K68G80V76K69L49R49M53L53J80T71,975,6,1
976,Q48R82K68G80V76K69L49R56M53L54J80T71,976,17,1
977,Q48S82K68G80V76K69L49S48M53L55J80T71,977,22,1
978,Q48T82K68G80V76K69L49S53M53L56J80T71,978,10,1
979,Q48U82K68G80V76K69L49T48M53L57J80T71,979,32,1
980,Q49L82K68G80V76K69L49T50M53M48J80T71,980,10,1
981,Q49M82K68G80V76K69L49U48M53M49J80T71,981,17,1
982,Q49N82K68G80V76K69L50L48M53M50J80T71,982,25,1
983,Q49O82K68G80V76K69L50M48M53M51J80T71,983,34,1
984,Q49P82K68G80V76K69L50M55M53M52J80T71,984,23,1
985,Q49Q82K68G80V76K69L50N48M53M53J80T71,985,28,1
986,Q49R82K68G80V76K69L50N52M53M54J80T71,986,3,1
987,Q49S82K68G80V76K69L50O48M53M55J80T71,987,22,1
988,Q49T82K68G80V76K69L50O56M53M56J80T71,988,5,1
989,Q49U82K68G80V76K69L50P48M53M57J80T71,989,14,1
990,Q50L82K68G80V76K69L50P53M53N48J80T71,990,25,1
991,Q50M82K68G80V76K69L50Q48M53N49J80T71,991,3,1
992,Q50N82K68G80V76K69L50Q50M53N50J80T71,992,31,1
993,Q50O82K68G80V76K69L50R48M53N51J80T71,993,21,1
994,Q50P82K68G80V76K69L50R54M53N52J80T71,994,24,1
995,Q50Q82K68G80V76K69L50S51M53N53J80T71,995,16,1
996,Q50R82K68G80V76K69L50T48M53N54J80T71,996,22,1
997,Q50S82K68G80V76K69L50T55M53N55J80T71,997,1,1
998,Q50T82K68G80V76K69L50U48M53N56J80T71,998,3,1
999,Q50U82K68G80V76K69L51L48M53N57J80T71,999,6,1
1000,Q50B69J65V80R69K48L49L49Q50J80T71,1000,19,1
1001,Q51L82K68G80V76K69L51L49M53O48J80T71,1001,18,1
1002,Q51M82K68G80V76K69L51M48M53O49J80T71,1002,14,1
1003,Q51N82K68G80V76K69L51M53M53O50J80T71,1003,26,1
1004,Q51O82K68G80V76K69L51N48M53O51J80T71,1004,35,1
1005,Q51P82K68G80V76K69L51N50M53O52J80T71,1005,6,1
1006,Q51Q82K68G80V76K69L51N57M53O53J80T71,1006,32,1
1007,Q51R82K68G80V76K69L51O48M53O54J80T71,1007,18,1
1008,Q51S82K68G80V76K69L51Q48M53O55J80T71,1008,18,1
1009,Q51T82K68G80V76K69L51R48M53O56J80T71,1009,29,1
1010,Q51U82K68G80V76K69L51S48M53O57J80T71,1010,23,1
1011,Q51B69J65V80R69K48L49L54Q51J80T71,1011,29,1
1012,Q52L82K68G80V76K69L51S56M53P48J80T71,1012,13,1
1013,Q52M82K68G80V76K69L51T48M53P49J80T71,1013,10,1
1014,Q52N82K68G80V76K69L51T53M53P50J80T71,1014,24,1
1015,Q52O82K68G80V76K69L51U48M53P51J80T71,1015,5,1
1016,Q52P82K68G80V76K69L51U50M53P52J80T71,1016,10,1
1017,Q52Q82K68G80V76K69L52L48M53P53J80T71,1017,11,1
1018,Q52R82K68G80V76K69L52L54M53P54J80T71,1018,14,1
1019,Q52S82K68G80V76K69L52M48M53P55J80T71,1019,15,1
1020,Q52T82K68G80V76K69L52M51M53P56J80T71,1020,21,1
1021,Q52U82K68G80V76K69L52N48M53P57J80T71,1021,3,1
1022,Q53L82K68G80V76K69L52N55M53Q48J80T71,1022,11,1
1023,Q53M82K68G80V76K69L52O48M53Q49J80T71,1023,4,1
1024,Q53N82K68G80V76K69L52O52M53Q50J80T71,1024,6,1
1025,Q53O82K68G80V76K69L52P48M53Q51J80T71,1025,15,1
1026,Q53P82K68G80V76K69L52P49M53Q52J80T71,1026,22,1
1027,Q53Q82K68G80V76K69L52Q48M53Q53J80T71,1027,35,1
1028,Q53R82K68G80V76K69L52R48M53Q54J80T71,1028,13,1
1029,Q53S82K68G80V76K69L52R50M53Q55J80T71,1029,27,1
1030,Q53T82K68G80V76K69L52S48M53Q56J80T71,1030,30,1
1031,Q53U82K68G80V76K69L52S54M53Q57J80T71,1031,25,1
1032,Q54L82K68G80V76K69L52T48M53R48J80T71,1032,15,1
1033,Q54M82K68G80V76K69L52T51M53R49J80T71,1033,26,1
1034,Q54N82K68G80V76K69L52U48M53R50J80T71,1034,3,1
1035,Q54O82K68G80V76K69L53L48M53R51J80T71,1035,8,1
1036,Q54P82K68G80V76K69L53M48M53R52J80T71,1036,15,1
1037,Q54Q82K68G80V76K69L53M49M53R53J80T71,1037,4,1
1038,Q54R82K68G80V76K69L53M56M53R54J80T71,1038,35,1
1039,Q54S82K68G80V76K69L53N48M53R55J80T71,1039,20,1
1040,Q54T82K68G80V76K69L53N53M53R56J80T71,1040,15,1
1041,Q54U82K68G80V76K69L53O48M53R57J80T71,1041,17,1
1042,Q55L82K68G80V76K69L53O50M53S48J80T71,1042,6,1
1043,Q55M82K68G80V76K69L53O57M53S49J80T71,1043,11,1
1044,Q55N82K68G80V76K69L53P48M53S50J80T71,1044,31,1
1045,Q55O82K68G80V76K69L53P54M53S51J80T71,1045,35,1
1046,Q55P82K68G80V76K69L53Q48M53S52J80T71,1046,21,1
1047,Q55Q82K68G80V76K69L53Q51M53S53J80T71,1047,34,1
1048,Q55R82K68G80V76K69L53R48M53S54J80T71,1048,11,1
1049,Q55S82K68G80V76K69L53R55M53S55J80T71,1049,7,1
1050,Q55T82K68G80V76K69L53S48M53S56J80T71,1050,9,1
1051,Q55U82K68G80V76K69L53S52M53S57J80T71,1051,9,1
1052,Q56L82K68G80V76K69L53T48M53T48J80T71,1052,29,1
1053,Q56M82K68G80V76K69L53U48M53T49J80T71,1053,9,1
1054,Q56N82K68G80V76K69L54L48M53T50J80T71,1054,30,1
1055,Q56O82K68G80V76K69L54M48M53T51J80T71,1055,20,1
1056,Q56P82K68G80V76K69L54N48M53T52J80T71,1056,8,1
1057,Q56Q82K68G80V76K69L54O48M53T53J80T71,1057,12,1
1058,Q56R82K68G80V76K69L54P48M53T54J80T71,1058,5,1
1059,Q56S82K68G80V76K69L54Q48M53T55J80T71,1059,17,1
1060,Q56T82K68G80V76K69L54R48M53T56J80T71,1060,33,1
1061,Q56U82K68G80V76K69L54S48M53T57J80T71,1061,15,1
1062,Q57L82K68G80V76K69L54T48M53U48J80T71,1062,17,1
1063,Q57M82K68G80V76K69L54U48M53U49J80T71,1063,21,1
1064,Q57N82K68G80V76K69L55L48M53U50J80T71,1064,8,1
1065,Q57O82K68G80V76K69L55M48M53U51J80T71,1065,21,1
1066,Q57P82K68G80V76K69L55N48M53U52J80T71,1066,20,1
1067,Q57Q82K68G80V76K69L55O48M53U53J80T71,1067,22,1
1068,Q57R82K68G80V76K69L55P48M53U54J80T71,1068,26,1
1069,Q57S82K68G80V76K69L55Q48M53U55J80T71,1069,17,1
1070,Q57T82K68G80V76K69L55R48M53U56J80T71,1070,14,1
1071,Q57U82K68G80V76K69L55S48M53U57J80T71,1071,25,1
1072,R48L82K68G80V76K69L55U48M54L48J80T71,1072,15,1
1073,R48M82K68G80V76K69L56L48M54L49J80T71,1073,6,1
1074,R48N82K68G80V76K69L56N48M54L50J80T71,1074,8,1
1075,R48O82K68G80V76K69L56O48M54L51J80T71,1075,34,1
1076,R48P82K68G80V76K69L56P48M54L52J80T71,1076,9,1
1077,R48Q82K68G80V76K69L56Q48M54L53J80T71,1077,13,1
1078,R48R82K68G80V76K69L56R48M54L54J80T71,1078,27,1
1079,R48S82K68G80V76K69L56S48M54L55J80T71,1079,5,1
1080,R48T82K68G80V76K69L56T48M54L56J80T71,1080,12,1
1081,R48U82K68G80V76K69L56U48M54L57J80T71,1081,3,1
1082,R48B69J65V80R69K48L50L49R48J80T71,1082,15,1
1083,R49L82K68G80V76K69L57M48M54M48J80T71,1083,27,1
1084,R49M82K68G80V76K69L57N48M54M49J80T71,1084,8,1
1085,R49N82K68G80V76K69L57O48M54M50J80T71,1085,19,1
1086,R49O82K68G80V76K69L57P48M54M51J80T71,1086,8,1
1087,R49P82K68G80V76K69L57Q48M54M52J80T71,1087,12,1
1088,R49Q82K68G80V76K69L57R48M54M53J80T71,1088,30,1
1089,R49R82K68G80V76K69L57S48M54M54J80T71,1089,34,1
1090,R49S82K68G80V76K69L57T48M54M55J80T71,1090,31,1
1091,R49T82K68G80V76K69L57U48M54M56J80T71,1091,20,1
1092,R49U82K68G80V76K69M48L48M54M57J80T71,1092,15,1
1093,R49B69J65V80R69K48L50M49R49J80T71,1093,30,1
